,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
4506,Single Family Residential,6529 S Fairfield Ave,Chicago,60629,304900,CHI - Chicago Lawn,1133.0,1922.0,11964320,41.7745972,-87.6917637,286,812,3175,32,2
4508,Multi-Family,6611 S Washtenaw Ave,Chicago,60629,400000,CHI - Chicago Lawn,2025.4227820372398,1927.0,11873343,41.7732885,-87.6905657,114,646,3093,26,2
4515,Single Family Residential,10748 S Morgan St,Chicago,60643,229000,CHI - Morgan Park,1304.0,1951.0,11950025,41.6981425,-87.6477543,223,2676,4451,19,0
4516,Single Family Residential,10821 S Green St,Chicago,60643,230000,CHI - Morgan Park,1400.0,1949.0,11928487,41.6971263,-87.6434741,494,2177,4322,26,0
4517,Single Family Residential,1058 W 105th St,Chicago,60643,209000,CHI - Washington Heights,1813.0,1924.0,11707941,41.7034329,-87.649751,292,3217,3992,32,2
4518,Single Family Residential,1041 W 104th Pl,Chicago,60643,240000,CHI - Washington Heights,729.0,1915.0,11968356,41.7039336,-87.6492146,363,3206,3897,33,2
4519,Single Family Residential,10736 S Sangamon St,Chicago,60643,299900,CHI - Morgan Park,1197.0,1951.0,11940200,41.698465,-87.6465661,177,2569,4335,17,0
4520,Single Family Residential,10757 S Peoria St,Chicago,60643,299999,Sheldon Heights,2200.0,1945.0,11726728,41.6988923,-87.6447208,213,2404,4168,18,1
4523,Multi-Family,401 S Homan Ave,Chicago,60624,175000,CHI - East Garfield Park,2025.4227820372398,1905.0,11946505,41.8753301,-87.7105458,182,184,527,64,1
4524,Multi-Family,3556 W Congress Pkwy,Chicago,60624,299900,CHI - East Garfield Park,2025.4227820372398,1905.0,11951265,41.8746426,-87.715078,269,343,1014,42,1
4525,Multi-Family,3169 W Monroe St,Chicago,60612,325000,CHI - East Garfield Park,2025.4227820372398,1895.0,11853867,41.8794621,-87.7055112,549,956,730,67,0
4526,Multi-Family,423 S Homan Ave,Chicago,60624,559900,CHI - East Garfield Park,2025.4227820372398,1910.0,11966525,41.8747389,-87.7105494,235,210,511,61,1
4529,Single Family Residential,1508 S Komensky Ave,Chicago,60623,125000,CHI - North Lawndale,1300.0,1890.0,11966759,41.8603569,-87.7264653,118,2759,1001,39,3
4531,Multi-Family,1824 S Harding Ave,Chicago,60623,160000,CHI - North Lawndale,2025.4227820372398,1908.0,11947290,41.8562805,-87.7238226,692,2863,367,48,4
4532,Multi-Family,4128 W 21st St,Chicago,60623,180000,CHI - North Lawndale,2025.4227820372398,1910.0,11754050,41.8536138,-87.728406,957,3377,456,43,2
4533,Single Family Residential,1649 S Karlov Ave,Chicago,60623,139000,CHI - North Lawndale,1100.0,1954.5356613756614,11825317,41.8573923,-87.727093,395,3167,612,39,3
4537,Multi-Family,1863 S Komensky Ave,Chicago,60623,429000,Lawndale,2025.4227820372398,1976.0,11931164,41.8551554,-87.7257848,751,3077,253,47,4
4538,Multi-Family,1536 S Kolin Ave,Chicago,60623,749900,CHI - North Lawndale,2025.4227820372398,1921.0,11961366,41.8594729,-87.7338872,175,3396,858,18,1
4539,Multi-Family,6338 S Campbell Ave,Chicago,60629,229000,CHI - Chicago Lawn,2025.4227820372398,1907.0,11935595,41.7780203,-87.6863299,640,1483,2507,32,3
4540,Single Family Residential,6142 S Mozart St,Chicago,60629,280000,CHI - Chicago Lawn,1260.0,1925.0,11869243,41.7814623,-87.694954,508,1855,3484,41,4
4546,Condo/Co-op,2452 N Racine Ave Unit 2N,Chicago,60614,475000,CHI - Lincoln Park,1200.0,1906.0,11971127,41.926814,-87.6588422,147,1335,716,19,64
4547,Condo/Co-op,1872 N Clybourn Ave #110,Chicago,60614,450000,Clybourn Lofts,2025.4227820372398,1901.0,11934875,41.915025,-87.655973,221,1804,604,30,59
4549,Multi-Family,2106 N Bissell St,Chicago,60614,1150000,CHI - Lincoln Park,2025.4227820372398,1954.5356613756614,11969712,41.9202184,-87.6525255,521,950,300,40,91
4550,Townhouse,1739 N Clybourn Ave Unit 3N,Chicago,60614,675000,CHI - Lincoln Park,1950.0,2004.0,11832479.0,41.9128554,-87.6519037,28,1910,448,33,66
4552,Multi-Family,1952 N Bissell St,Chicago,60614,650000,CHI - Lincoln Park,2025.4227820372398,1890.0,11713463.0,41.9175305,-87.652429,279,1281,105,33,68
4553,Condo/Co-op,1911 N Dayton St Unit 3A,Chicago,60614,524900,CHI - Lincoln Park,2025.4227820372398,1987.0,11956699,41.9164224,-87.6493844,67,1324,451,42,69
4554,Multi-Family,1711 N Clybourn Ave,Chicago,60614,900000,CHI - Lincoln Park,2025.4227820372398,1925.0,11860475,41.9123157,-87.651122,146,1966,330,31,62
4555,Townhouse,920 W Montana St,Chicago,60614,660000,CHI - Lincoln Park,1500.0,1878.0,11915607.0,41.9264966,-87.6511948,380,504,285,35,88
4556,Condo/Co-op,1952 N Seminary Ave #2,Chicago,60614,550000,CHI - Lincoln Park,1100.0,1891.0,11859576,41.917412,-87.6556948,51,1499,361,24,62
4557,Condo/Co-op,2000 N Clifton Ave Unit A,Chicago,60614,599000,CHI - Lincoln Park,3010.0,1954.5356613756614,11810671,41.9183013,-87.6572528,269,1523,514,18,62
4558,Townhouse,2326 N Lakewood Ave,Chicago,60614,739000,Lakewood Commons,1800.0,1985.0,11949989.0,41.9242733,-87.6610872,385,1565,923,19,50
4561,Multi-Family,2233 N Southport Ave,Chicago,60614,1150000,CHI - Lincoln Park,2025.4227820372398,1890.0,11882274,41.9226658,-87.6629819,65,1808,1182,26,43
4562,Single Family Residential,1742 N Bissell St,Chicago,60614,1249000,CHI - Lincoln Park,2025.4227820372398,2011.0,11747185,41.9134811,-87.6519184,36,1821,522,33,67
4591,Condo/Co-op,3749 S Michigan Ave #3,Chicago,60653,309500,CHI - Douglas,1600.0,2004.0,11965560,41.8260328,-87.6227259,190,3105,646,58,6
4592,Single Family Residential,3649 S Giles Ave,Chicago,60653,589000,CHI - Douglas,1878.0,1998.0,11959262,41.8278663,-87.6189644,265,2839,946,56,10
4593,Multi-Family,3736 S Calumet Ave,Chicago,60653,460000,CHI - Douglas,2025.4227820372398,2001.0,11964076,41.8263692,-87.6183101,246,3068,766,54,8
4594,Multi-Family,3633 S Calumet Ave,Chicago,60653,360000,CHI - Douglas,2025.4227820372398,1890.0,11889565.0,41.8282845,-87.6181657,371,2786,997,56,9
4595,Multi-Family,3707 S Michigan Ave,Chicago,60653,499000,CHI - Douglas,2025.4227820372398,1948.0,11931759,41.8272188,-87.6229239,235,2929,743,66,6
4596,Single Family Residential,334 E Pershing Rd,Chicago,60653,709900,CHI - Douglas,2800.0,2023.0,11972419.0,41.8239772,-87.6178348,393,3218,517,38,1
4597,Single Family Residential,3855 S Calumet Ave,Chicago,60653,709900,CHI - Douglas,2800.0,2023.0,11948330.0,41.8242444,-87.6182183,335,3264,512,42,1
4598,Multi-Family,4040 S Calumet Ave,Chicago,60653,815000,CHI - Grand Boulevard,2025.4227820372398,1893.0,11971585,41.8208174,-87.6187002,145,2770,341,55,4
4608,Single Family Residential,3802 S Union Ave,Chicago,60609,289900,CHI - Bridgeport,1000.0,1888.0,11926637,41.8251088,-87.6438342,581,4096,1728,49,5
4609,Townhouse,3761 S Morgan St Unit C,Chicago,60609,559000,Lexington Square,2216.0,2016.0,11972044,41.825766,-87.650048,297,4484,2308,31,3
4610,Multi-Family,3749 S Union Ave,Chicago,60609,384900,CHI - Bridgeport,2025.4227820372398,1954.5356613756614,11943120.0,41.8256986,-87.6432968,527,3990,1631,45,6
4611,Single Family Residential,3727 S Lowe Ave,Chicago,60609,490000,CHI - Bridgeport,2000.0,1890.0,11923644,41.8263104,-87.6418684,407,3821,1448,45,6
4612,Townhouse,3615 S Morgan St Unit F,Chicago,60609,549900,CHI - Bridgeport,2600.0,2017.0,11938934,41.8281943,-87.6505021,149,4276,2257,30,6
4614,Multi-Family,3322-26-28 S Parnell Ave,Chicago,60616,1189000,CHI - Bridgeport,2025.4227820372398,1890.0,11969121,41.833765,-87.6404279,588,2884,1156,48,18
4616,Single Family Residential,524 W 36th St,Chicago,60609,695000,CHI - Bridgeport,2823.0,1993.0,11956314.0,41.8291791,-87.6398253,161,3342,1066,47,7
4619,Single Family Residential,2802 S Homan Ave,Chicago,60623,225000,CHI - South Lawndale,1620.0,1891.0,11896314,41.8405861,-87.7101013,117,2554,2072,45,4
4620,Multi-Family,3035 S Christiana Ave,Chicago,60623,159900,CHI - South Lawndale,2025.4227820372398,1910.0,11947558,41.838019,-87.7082584,527,2799,2428,30,3
4621,Single Family Residential,6507 S Maryland Ave,Chicago,60637,147900,CHI - Woodlawn,1300.0,1954.5356613756614,11925782,41.7765508,-87.6043426,424,1770,585,48,4
4622,Multi-Family,6358 S Evans Ave,Chicago,60637,199000,CHI - Woodlawn,2025.4227820372398,1890.0,11772077,41.7787139,-87.6074467,418,1539,297,57,6
4623,Multi-Family,6424 S Langley Ave,Chicago,60637,259900,CHI - Woodlawn,2025.4227820372398,1890.0,11935615,41.7777541,-87.6085902,609,1720,488,59,5
4624,Single Family Residential,6448 S Rhodes Ave,Chicago,60637,469000,CHI - Woodlawn,1670.0,2023.0,11963764,41.777065,-87.612297,980,2007,583,52,5
4625,Multi-Family,6341 S Langley Ave,Chicago,60637,629900,CHI - Woodlawn,2025.4227820372398,2024.0,11961635.0,41.7791821,-87.6080991,417,1503,301,58,7
4627,Multi-Family,6344 S Rhodes Ave,Chicago,60637,599000,CHI - Woodlawn,2025.4227820372398,2010.0,11955683,41.7789418,-87.6122729,841,1778,405,57,7
4628,Multi-Family,6317 S Rhodes Ave,Chicago,60637,614000,CHI - Woodlawn,2025.4227820372398,2024.0,11930397.0,41.7797396,-87.6116946,743,1645,432,54,7
4630,Single Family Residential,6351 S Evans Ave,Chicago,60637,527900,CHI - Woodlawn,2800.0,1911.0,11941629,41.7789082,-87.6069527,363,1493,242,54,5
4636,Single Family Residential,6759 S South Chicago Ave,Chicago,60637,175000,CHI - Woodlawn,2050.0,1954.5356613756614,11861546,41.7717944,-87.6134118,1027,2407,1266,59,1
4637,Multi-Family,6529-31 S Langley Ave,Chicago,60637,215000,CHI - Woodlawn,2025.4227820372398,1967.0,11972489,41.7758019,-87.6079926,795,1969,713,57,5
4639,Multi-Family,6735 S Eberhart Ave,Chicago,60637,347000,CHI - Woodlawn,2025.4227820372398,1954.5356613756614,11951470,41.7719518,-87.6126994,1069,2470,1261,58,1
4640,Single Family Residential,6519 S Saint Lawrence Ave,Chicago,60637,299800,CHI - Woodlawn,2800.0,1930.0,11942428,41.7761306,-87.610418,925,2025,804,53,5
4641,Multi-Family,6633 S Saint Lawrence Ave,Chicago,60637,299000,CHI - Woodlawn,2025.4227820372398,1914.0,11763959,41.7738781,-87.6103834,1186,2331,1084,57,1
4643,Multi-Family,6707 S Langley Ave,Chicago,60637,375000,CHI - Woodlawn,2025.4227820372398,1910.0,11973471.0,41.7727741,-87.6079408,996,2400,1148,53,0
4645,Single Family Residential,6801 S Langley Ave,Chicago,60637,425000,CHI - Woodlawn,2025.4227820372398,2024.0,11958216,41.7711429,-87.6078589,1044,2634,1386,64,0
4646,Single Family Residential,6547 S Evans Ave,Chicago,60637,499000,CHI - Woodlawn,2700.0,2021.0,11968522,41.7754063,-87.606743,741,1987,738,53,4
4647,Single Family Residential,6518 S Evans Ave,Chicago,60637,499000,CHI - Woodlawn,2700.0,2021.0,11966310,41.7761242,-87.607382,716,1902,647,56,5
4651,Single Family Residential,6917 S Talman Ave,Chicago,60629,170000,CHI - Chicago Lawn,1483.0,1910.0,11969501,41.7676674,-87.689218,440,420,3289,28,0
4652,Single Family Residential,7320 S Claremont Ave,Chicago,60636,169900,CHI - Chicago Lawn,1100.0,1954.5356613756614,11968490,41.7603958,-87.682096,624,1742,3435,20,0
4653,Single Family Residential,7132 S Oakley Ave,Chicago,60636,229000,CHI - Chicago Lawn,942.0,1927.0,11727673,41.763734,-87.6810153,687,1506,2969,27,0
4654,Single Family Residential,6922 S Rockwell St,Chicago,60629,170000,CHI - Chicago Lawn,1483.0,1910.0,11935046,41.7675765,-87.6885634,513,490,3234,28,0
4655,Single Family Residential,2246 W 71st St,Chicago,60636,249900,CHI - Chicago Lawn,1353.0,1958.0,11973067,41.7649377,-87.6804032,815,1478,2788,32,0
4656,Multi-Family,6822 S Talman Ave,Chicago,60629,279900,CHI - Chicago Lawn,2025.4227820372398,1923.0,11884499,41.7693655,-87.6897571,385,296,3220,31,0
4657,Single Family Residential,2306 W 71st St,Chicago,60636,279000,CHI - Chicago Lawn,1250.0,1925.0,11932597,41.7649496,-87.6810897,748,1409,2838,29,0
4660,Multi-Family,6919 S Campbell Ave,Chicago,60629,449900,CHI - Chicago Lawn,2025.4227820372398,1954.5356613756614,11972457,41.7676709,-87.6855212,785,798,2943,27,0
4661,Multi-Family,7048 S Western Ave,Chicago,60636,450000,CHI - Chicago Lawn,2025.4227820372398,1900.0,11949719,41.7650365,-87.683636,528,1155,3028,20,0
4662,Condo/Co-op,5011 N Wolcott Ave Unit 3N,Chicago,60640,324999,CHI - Lincoln Square,1400.0,1954.5356613756614,11970178,41.9729138,-87.675881,391,659,1021,44,31
4663,Condo/Co-op,4856 N Paulina St Unit 3E,Chicago,60640,285000,Paulina Terrace,943.0,1967.0,11954613,41.9704312,-87.6715491,400,337,992,44,35
4664,Condo/Co-op,4645 N Wolcott Ave #2,Chicago,60640,439000,CHI - Lincoln Square,1400.0,1917.0,11969973,41.9665421,-87.6757388,726,436,323,42,44
4665,Multi-Family,4846 N Hermitage Ave,Chicago,60640,1199000,CHI - Uptown,2025.4227820372398,1893.0,11965267,41.9702634,-87.6730037,502,459,852,43,34
4667,Single Family Residential,4610 N Damen Ave,Chicago,60625,885000,CHI - Lincoln Square,2041.0,1892.0,10502222,41.9655145,-87.6794095,556,357,160,41,75
4668,Single Family Residential,4843 N Hermitage Ave,Chicago,60640,650000,Ravenswood,2969.0,1890.0,11865716.0,41.9701409,-87.6722944,428,420,900,44,34
4670,Single Family Residential,4889 N Hermitage Ave,Chicago,60640,1350000,CHI - Uptown,2025.4227820372398,1876.0,11963235,41.9713946,-87.6723251,567,297,1025,44,36
4673,Multi-Family,4606 N Damen Ave,Chicago,60625,1075000,CHI - Lincoln Square,2025.4227820372398,1896.0,11957526,41.965456,-87.6793923,565,349,166,42,75
4676,Condo/Co-op,4846 N Clark St Unit 402N,Chicago,60640,315000,CHI - Uptown,847.0,2012.0,11966426,41.9701795,-87.6678994,273,402,1059,42,41
4677,Condo/Co-op,7046 N Damen Ave #2,Chicago,60645,176500,CHI - Rogers Park,720.0,1920.0,11973574,42.0103004,-87.6803858,130,3724,1510,26,18
4678,Multi-Family,1810 W Touhy Ave,Chicago,60626,724900,CHI - Rogers Park,2025.4227820372398,1899.0,11931690.0,42.012901,-87.6762246,214,3697,911,35,22
4679,Condo/Co-op,2219 W Chicago Ave #2,Chicago,60622,417500,CHI - West Town,1400.0,2004.0,11949643,41.8955911,-87.6827168,326,1043,2147,52,53
4681,Condo/Co-op,514 N Leavitt St #303,Chicago,60612,609000,CHI - West Town,2025.4227820372398,2023.0,11966457.0,41.8913274,-87.6819648,528,1685,1898,49,30
4682,Condo/Co-op,2210 W Huron St Unit 3E,Chicago,60612,615000,CHI - West Town,2025.4227820372398,2000.0,11966450.0,41.8942723,-87.6824965,288,1241,2144,53,52
4683,Single Family Residential,512 N Leavitt St,Chicago,60612,525000,CHI - West Town,1402.0,1880.0,11738884,41.8911535,-87.6819248,549,1711,1882,49,29
4684,Single Family Residential,2224 W Huron St,Chicago,60612,1175000,CHI - West Town,2025.4227820372398,1875.0,11966086,41.8941789,-87.682981,343,1252,2096,53,51
4685,Multi-Family,2210 W Ohio St,Chicago,60612,999700,CHI - West Town,2025.4227820372398,1930.0,11904175,41.8923669,-87.6823632,420,1526,1967,51,41
4687,Condo/Co-op,1740 N Maplewood Ave #310,Chicago,60647,320000,CHI - West Town,900.0,1954.5356613756614,11972606,41.9131829,-87.6913166,98,1063,626,55,50
4688,Condo/Co-op,1740 N Maplewood Ave #402,Chicago,60647,365000,CHI - West Town,2025.4227820372398,1954.5356613756614,11972129.0,41.9131829,-87.6913166,98,1063,626,55,50
4690,Condo/Co-op,1714 N Washtenaw Ave #2,Chicago,60647,675000,CHI - West Town,2025.4227820372398,2024.0,11962279.0,41.9125389,-87.6948369,192,1281,993,42,39
4691,Single Family Residential,1757 N Campbell Ave,Chicago,60647,665000,CHI - West Town,1672.0,1987.0,11961439.0,41.9137468,-87.6894875,16,1028,431,51,56
4692,Single Family Residential,1620 N Artesian Ave,Chicago,60647,985000,CHI - West Town,2025.4227820372398,2009.0,11960166,41.9110681,-87.6886801,254,635,775,46,41
4695,Single Family Residential,5840 S Artesian Ave,Chicago,60629,149900,CHI - Gage Park,1149.0,1927.0,11857122,41.7871381,-87.6853768,736,2793,2624,31,2
4696,Multi-Family,5749 S Maplewood Ave,Chicago,60629,369000,CHI - Gage Park,2025.4227820372398,1918.0,11971902.0,41.7887185,-87.6872954,495,2972,2411,39,2
4697,Multi-Family,1251 W 101st Pl,Chicago,60643,79900,CHI - Washington Heights,2025.4227820372398,1864.0,11788092.0,41.7088244,-87.6546318,532,4119,3924,36,0
4698,Single Family Residential,10137 S Carpenter St,Chicago,60643,72500,CHI - Washington Heights,1122.0,1920.0,11818576.0,41.7094655,-87.6486093,1130,3671,3311,38,2
4699,Single Family Residential,10152 S Winston Ave,Chicago,60643,230000,CHI - Washington Heights,2822.0,1920.0,11966301,41.7099117,-87.6560675,428,4344,3984,34,0
4700,Single Family Residential,10129 S May St,Chicago,60643,215000,CHI - Washington Heights,1700.0,1925.0,11952464,41.7095691,-87.6511335,934,3887,3535,38,0
4701,Multi-Family,1018 W 103rd St,Chicago,60643,135000,CHI - Washington Heights,2025.4227820372398,1895.0,11892531,41.7070605,-87.6485365,828,3424,3525,36,2
4702,Single Family Residential,1044 W 103rd Pl,Chicago,60643,214900,CHI - Washington Heights,959.0,1967.0,11970955,41.7061467,-87.6495,693,3422,3695,36,2
4703,Single Family Residential,9935 S Peoria St,Chicago,60643,295000,CHI - Washington Heights,2800.0,1926.0,11935839,41.7131063,-87.6451421,841,3833,2690,27,0
4704,Single Family Residential,1049 W 103rd Pl,Chicago,60643,247000,CHI - Washington Heights,1348.0,1976.0,11861765,41.7057316,-87.6495598,632,3390,3741,34,2
4705,Single Family Residential,10222 S Carpenter St,Chicago,60643,259000,CHI - Washington Heights,2240.0,1952.0,11863115,41.7079395,-87.6492188,912,3567,3501,38,2
4706,Single Family Residential,10012 S Morgan St,Chicago,60643,259000,CHI - Washington Heights,2142.0,1953.0,11919565,41.7118751,-87.6481511,1111,3897,3072,32,1
4707,Single Family Residential,1125 W 101st St,Chicago,60643,289900,CHI - Washington Heights,2200.0,1950.0,11967720,41.7102276,-87.6512729,942,3965,3496,37,0
4708,Single Family Residential,9936 S Aberdeen St,Chicago,60643,425000,CHI - Washington Heights,2906.0,1978.0,11909629,41.7129843,-87.6505951,945,4202,3234,31,0
4716,Condo/Co-op,2438 N Hamlin Ave Unit 1C,Chicago,60647,159900,CHI - Logan Square,2025.4227820372398,1918.0,11964487,41.9257517,-87.7221942,659,2296,1632,32,20
4717,Condo/Co-op,3555 W Lyndale St Unit 3D,Chicago,60647,259000,CHI - Logan Square,1000.0,1954.5356613756614,11972780,41.9216687,-87.7159635,766,3133,1462,36,33
4719,Multi-Family,2532 N Avers Ave,Chicago,60647,564900,CHI - Logan Square,2025.4227820372398,1908.0,11954099,41.9273242,-87.7234762,411,2028,1701,36,16
4720,Multi-Family,3550 W Belden Ave,Chicago,60647,597000,CHI - Logan Square,2025.4227820372398,1908.0,11931108,41.9230246,-87.7156646,871,2971,1279,38,29
4721,Single Family Residential,2538 N Springfield Ave,Chicago,60647,549900,CHI - Logan Square,2025.4227820372398,1910.0,11949428,41.9274742,-87.7246979,387,1969,1830,39,13
4722,Single Family Residential,3902 N Saint Louis Ave,Chicago,60618,629900,CHI - Irving Park,1696.0,1901.0,11954809.0,41.9521893,-87.7155731,590,2326,822,35,16
4724,Condo/Co-op,3912 W Byron St #1,Chicago,60618,349000,CHI - Irving Park,1300.0,1954.5356613756614,11945285,41.952132,-87.725574,60,1818,419,42,16
4725,Single Family Residential,3655 N Saint Louis Ave,Chicago,60618,545888,CHI - Irving Park,2025.4227820372398,1918.0,11935563,41.9481548,-87.7149153,176,1960,480,38,13
4733,Single Family Residential,431 N Leclaire Ave,Chicago,60644,110000,CHI - Austin,1184.0,1898.0,11967693,41.8888072,-87.752666,249,2771,356,27,2
4736,Single Family Residential,4816 W Ferdinand St,Chicago,60644,200000,CHI - Austin,840.0,1891.0,11927176,41.8897611,-87.7464033,319,2920,521,21,0
4738,Single Family Residential,8221 S Michigan Ave,Chicago,60619,209900,CHI - Chatham,1453.0,1943.0,11954960,41.7448759,-87.6209347,628,4407,951,31,2
4739,Single Family Residential,8224 S Indiana Ave,Chicago,60619,179000,CHI - Chatham,1443.0,1939.0,11968078,41.7447841,-87.6199405,673,4313,1022,32,2
4740,Single Family Residential,8216 S Calumet Ave,Chicago,60619,315000,CHI - Chatham,1800.0,1929.0,11960472,41.7449948,-87.6168947,736,3996,1226,28,2
4741,Single Family Residential,8416 S Michigan Ave,Chicago,60619,195000,CHI - Chatham,1808.0,1942.0,11961211,41.7412575,-87.6214436,613,4711,952,34,7
4744,Single Family Residential,8300 S Prairie Ave,Chicago,60619,364900,CHI - Chatham,2281.0,1969.0,11969365.0,41.7434706,-87.6182137,554,4234,1293,23,2
4747,Condo/Co-op,426 W Barry St #404,Chicago,60657,189777,CHI - Lake View,2025.4227820372398,1965.0,11915578,41.938034,-87.640545,281,739,1447,60,95
4748,Condo/Co-op,3200 N Lake Shore Dr #1509,Chicago,60657,172000,CHI - Lake View,900.0,1967.0,11864817,41.9406485,-87.6399311,50,1076,1503,45,58
4749,Condo/Co-op,450 W Briar Pl Unit 12E,Chicago,60657,199000,CHI - Lake View,525.0,1969.0,11869933,41.9390922,-87.6414238,279,925,1334,66,100
4750,Condo/Co-op,3550 N Lake Shore Dr #1128,Chicago,60657,165000,CHI - Lake View,569.0,1962.0,11937776,41.9480112,-87.6438535,110,1366,1091,55,55
4751,Condo/Co-op,3200 N Lake Shore Dr #903,Chicago,60657,180000,CHI - Lake View,900.0,1967.0,11936897,41.9406485,-87.6399311,50,1076,1503,45,58
4752,Condo/Co-op,3520 N Lake Shore Dr Unit 5J,Chicago,60657,218000,CHI - Lake View,1020.0,1926.0,11970210,41.9472359,-87.643085,78,1510,1173,49,57
4753,Condo/Co-op,3550 N Lake Shore Dr #207,Chicago,60657,229000,CHI - Lake View,2025.4227820372398,1962.0,11972188,41.9480112,-87.6438535,110,1366,1091,55,55
4754,Condo/Co-op,534.5 W Belmont Ave Unit 1S,Chicago,60657,204900,CHI - Lake View,2025.4227820372398,1925.0,11972098,41.9403796,-87.6433209,261,1041,1123,66,117
4755,Condo/Co-op,450 W Briar Pl Unit 10D,Chicago,60657,225000,CHI - Lake View,2025.4227820372398,1969.0,11970791,41.9390922,-87.6414238,279,925,1334,66,100
4758,Condo/Co-op,3180 N Lake Shore Dr Unit 17G,Chicago,60657,329000,CHI - Lake View,1500.0,1958.0,11963580,41.9395538,-87.6389205,15,890,1610,43,59
4759,Condo/Co-op,2909 N Sheridan Rd #1909,Chicago,60657,349900,CHI - Lake View,2025.4227820372398,1954.5356613756614,11954875,41.9347042,-87.6390529,227,245,1594,56,85
4760,Condo/Co-op,3150 N Sheridan Rd Unit 5A,Chicago,60657,300000,CHI - Lake View,1350.0,1974.0,11938267,41.9392168,-87.6401145,157,879,1479,51,78
4761,Condo/Co-op,3520 N Lake Shore Dr Unit 9F,Chicago,60657,265000,CHI - Lake View,1050.0,1926.0,11971729,41.9472359,-87.643085,78,1510,1173,49,57
4762,Condo/Co-op,2800 N Lake Shore Dr #3411,Chicago,60657,290000,CHI - Lake View,2025.4227820372398,1969.0,11963012,41.9333146,-87.6372232,67,63,1773,39,64
4763,Condo/Co-op,3410 N Lake Shore Dr Unit 10D,Chicago,60657,330000,CHI - Lake View,1200.0,1955.0,11943462,41.9438475,-87.6412808,85,1538,1475,53,60
4764,Condo/Co-op,3200 N Lake Shore Dr #1506,Chicago,60657,339000,CHI - Lake View,1250.0,1968.0,11904865,41.9406485,-87.6399311,50,1076,1503,45,58
4765,Condo/Co-op,545 W Addison St #3,Chicago,60613,244000,CHI - Lake View,850.0,1925.0,11932231,41.9479718,-87.644832,213,1304,982,58,59
4766,Condo/Co-op,2970 N Lake Shore Dr Unit 11F,Chicago,60657,349900,CHI - Lake View,2025.4227820372398,1957.0,11971683,41.9364544,-87.6375712,50,408,1748,44,59
4767,Condo/Co-op,340 W Diversey Pkwy #1318,Chicago,60657,335000,Commonwealth Plaza,1072.0,1957.0,11969247,41.9334142,-87.6389061,82,188,1586,45,85
4768,Condo/Co-op,2800 N Lake Shore Dr #3603,Chicago,60657,324900,CHI - Lake View,2025.4227820372398,1969.0,11967902,41.9333146,-87.6372232,67,63,1773,39,64
4769,Condo/Co-op,360 W Wellington Ave Unit 9E,Chicago,60657,279000,The Wellington,900.0,1959.0,11970245,41.9369535,-87.639034,188,520,1590,52,77
4770,Condo/Co-op,3440 N Lake Shore Dr Unit 18A,Chicago,60657,479900,CHI - Lake View,1700.0,1955.0,11900239,41.9444587,-87.641485,72,1586,1422,53,58
4772,Condo/Co-op,3150 N Lake Shore Dr Unit 9C,Chicago,60657,325000,CHI - Lake View,2025.4227820372398,1963.0,11860787,41.9390365,-87.6385457,14,806,1654,45,57
4773,Condo/Co-op,415 W Aldine Ave Unit 8A,Chicago,60657,480000,CHI - Lake View,2200.0,1927.0,11958987,41.9419043,-87.6407639,140,1283,1441,48,66
4774,Condo/Co-op,3150 N Lake Shore Dr Unit 13D,Chicago,60657,395000,CHI - Lake View,1650.0,1963.0,11971966,41.9390365,-87.6385457,14,806,1654,45,57
4777,Condo/Co-op,609 W Stratford Pl Unit 6A,Chicago,60657,540000,CHI - Lake View,1800.0,1924.0,11969384,41.9448139,-87.6448171,308,1400,1055,67,95
4778,Condo/Co-op,3150 N Lake Shore Dr Unit 4F,Chicago,60657,485000,CHI - Lake View,2200.0,1963.0,11964245,41.9390365,-87.6385457,14,806,1654,45,57
4780,Condo/Co-op,3180 N Lake Shore Dr Unit 19G,Chicago,60657,369900,CHI - Lake View,1500.0,1953.0,11882292.0,41.9395538,-87.6389205,15,890,1610,43,59
4781,Condo/Co-op,415 W Aldine Ave Unit 15D,Chicago,60657,490000,CHI - Lake View,1811.0,1927.0,11960528,41.9419043,-87.6407639,140,1283,1441,48,66
4782,Condo/Co-op,3200 N Lake Shore Dr #701,Chicago,60657,385000,Harbor House,1250.0,1966.0,11850803.0,41.9406485,-87.6399311,50,1076,1503,45,58
4783,Condo/Co-op,3180 N Lake Shore Dr Unit 19D,Chicago,60657,365000,CHI - Lake View,1450.0,1953.0,11845647.0,41.9395538,-87.6389205,15,890,1610,43,59
4784,Condo/Co-op,3217 N Kenmore Ave #3,Chicago,60657,574900,CHI - Lake View,2025.4227820372398,2001.0,11960955,41.940437,-87.6550495,156,679,213,39,132
4786,Condo/Co-op,3150 N Lake Shore Dr Unit 21F,Chicago,60657,485000,CHI - Lake View,2200.0,1966.0,11931995,41.9390365,-87.6385457,14,806,1654,45,57
4788,Condo/Co-op,3440 N Lake Shore Dr Unit 14AB,Chicago,60657,510000,CHI - Lake View,2080.0,1959.0,11744385,41.9443139,-87.6415906,91,1562,1418,54,59
